"","year","id","ballot","age","childs","sibs","degree","race","sex","region","income16","relig","marital","padeg","madeg","partyid","polviews","happy","partners","grass","zodiac","pres12","wtssall","income_rc","agegrp","ageq","siblings","kids","religion","bigregion","partners_rc","obama"
"502",2016,502,3,22,0,2,"Junior College","White","Male","New England","$30000 to 34999","Jewish","Never Married",,"Bachelor","Ind,near Dem","Liberal","Not Too Happy","1 Partner","Not Legal","Cancer",1,0.478496755745219,"Gt $30000","Age 18-35","Age 18-34","2","0","Jewish","Northeast","1",1
"503",2016,503,3,24,1,4,"High School","White","Female","New England","$17500 to 19999","None","Never Married","Lt High School","High School","Ind,near Rep","Moderate","Pretty Happy","1 Partner","Legal","Aquarius",,0.956993511490439,"Gt $15000","Age 18-35","Age 18-34","4","1","None","Northeast","1",NA
"504",2016,504,3,32,0,2,"High School","Black","Female","New England",,"Protestant","Never Married","High School","High School","Ind,near Rep","Moderate","Pretty Happy","No Partners",NA,"Sagittarius",NA,2.3924837787261,NA,"Age 18-35","Age 18-34","2","0","Protestant","Northeast","0",NA
"505",2016,505,1,20,0,4,"High School","White","Male","New England","$90000 to $109999","Protestant","Never Married",,"High School","Strong Republican","Conservative","Very Happy",NA,NA,"Virgo",NA,2.3924837787261,"Gt $90000","Age 18-35","Age 18-34","4","0","Protestant","Northeast",NA,NA
"506",2016,506,2,19,0,1,"Lt High School","White","Male","New England","$150000 to $169999","Catholic","Never Married","Bachelor","Bachelor","Ind,near Rep","Moderate","Very Happy","2 Partners","Legal","Sagittarius",,1.43549026723566,"Gt $150000","Age 18-35","Age 18-34","1","0","Catholic","Northeast","2",NA
"507",2016,507,3,54,1,1,"Bachelor","White","Female","New England","$110000 to $129999","Catholic","Married","High School","High School","Ind,near Dem","Slightly Liberal","Pretty Happy","2 Partners","Legal","Aquarius",1,1.43549026723566,"Gt $110000","Age 45-55","Age 49-62","1","1","Catholic","Northeast","2",1
"508",2016,508,2,21,0,7,"High School","White","Female","New England","$90000 to $109999","None","Never Married","Bachelor","Bachelor","Strong Democrat","Liberal","Not Too Happy","3 Partners","Legal","Leo",,1.91398702298088,"Gt $90000","Age 18-35","Age 18-34","6+","0","None","Northeast","3",NA
"509",2016,509,1,55,1,1,"Bachelor","White","Female","New England","$170000 or over","Catholic","Married","High School","High School","Ind,near Rep","Moderate","Very Happy",,NA,"Cancer",2,0.956993511490439,"Gt $170000","Age 45-55","Age 49-62","1","1","Catholic","Northeast",NA,0
"510",2016,510,3,42,2,2,"Bachelor","White","Female","New England","$110000 to $129999","Catholic","Divorced","Lt High School","Lt High School","Strong Democrat","Liberal","Pretty Happy","1 Partner","Not Legal","Pisces",1,1.56436336297524,"Gt $110000","Age 35-45","Age 34-49","2","2","Catholic","Northeast","1",1
"511",2016,511,2,65,2,7,"High School","White","Female","New England","$60000 to 74999","Catholic","Married","Lt High School",,"Ind,near Dem","Moderate","Not Too Happy","1 Partner","Legal","Leo",1,0.956993511490439,"Gt $60000","Age 55-65","Age 62+","6+","2","Catholic","Northeast","1",1
"512",2016,512,1,68,2,2,"Bachelor","White","Female","New England","$50000 to 59999","Protestant","Married","Lt High School","High School","Ind,near Dem","Moderate","Very Happy",,NA,"Libra",1,0.956993511490439,"Gt $50000","Age 65+","Age 62+","2","2","Protestant","Northeast",NA,1
"513",2016,513,3,59,2,2,"Junior College","White","Female","New England","$110000 to $129999","Protestant","Married","High School","High School","Ind,near Dem","Slightly Conservative","Very Happy","1 Partner","Not Legal","Aries",1,2.34654504446286,"Gt $110000","Age 55-65","Age 49-62","2","2","Protestant","Northeast","1",1
"514",2016,514,1,32,0,1,"High School","White","Male","New England","$90000 to $109999","Protestant","Never Married","High School","Graduate","Independent","Liberal","Pretty Happy",,NA,"Virgo",NA,0.478496755745219,"Gt $90000","Age 18-35","Age 18-34","1","0","Protestant","Northeast",NA,NA
"515",2016,515,3,51,0,4,"High School","White","Male","New England","$150000 to $169999","Catholic","Never Married","High School","High School","Ind,near Dem","Moderate","Pretty Happy","1 Partner","Not Legal","Virgo",1,0.956993511490439,"Gt $150000","Age 45-55","Age 49-62","4","0","Catholic","Northeast","1",1
"516",2016,516,2,69,2,3,"High School","White","Male","New England","$150000 to $169999","Protestant","Married","High School","High School","Ind,near Dem","Moderate","Pretty Happy","1 Partner","Not Legal","Libra",1,0.956993511490439,"Gt $150000","Age 65+","Age 62+","3","2","Protestant","Northeast","1",1
"517",2016,517,1,34,0,2,"Graduate","White","Female","New England","$75000 to $89999","None","Married",,"Junior College","Strong Democrat","Slightly Liberal","Very Happy",NA,NA,"Pisces",1,1.56436336297524,"Gt $75000","Age 18-35","Age 18-34","2","0","None","Northeast",NA,1
"518",2016,518,3,24,0,3,"High School","White","Male","New England","$17500 to 19999","Protestant","Never Married",,"Bachelor","Independent","Moderate","Not Too Happy","2 Partners","Legal","Pisces",NA,1.43549026723566,"Gt $15000","Age 18-35","Age 18-34","3","0","Protestant","Northeast","2",NA
"519",2016,519,1,45,0,1,"Junior College","White","Female","New England","$60000 to 74999","Catholic","Married","High School","Junior College","Ind,near Dem","Moderate","Pretty Happy",,NA,"Aries",1,0.956993511490439,"Gt $60000","Age 35-45","Age 34-49","1","0","Catholic","Northeast",NA,1
"520",2016,520,2,34,3,1,"High School","White","Female","New England","$60000 to 74999","None","Never Married","High School","High School","Ind,near Dem","Moderate","Not Too Happy","1 Partner","Legal","Gemini",,0.956993511490439,"Gt $60000","Age 18-35","Age 18-34","1","3","None","Northeast","1",NA
"521",2016,521,1,58,1,2,"High School","White","Male","New England","$90000 to $109999","Catholic","Married","High School","High School","Not Str Republican","Moderate","Pretty Happy",,NA,"Virgo",2,0.956993511490439,"Gt $90000","Age 55-65","Age 49-62","2","1","Catholic","Northeast",NA,0
"522",2016,522,1,47,3,1,"Graduate","White","Female","New England","$110000 to $129999","Catholic","Married","Graduate","Graduate","Ind,near Rep","Moderate","Very Happy",,NA,"Taurus",1,4.30647080170698,"Gt $110000","Age 45-55","Age 34-49","1","3","Catholic","Northeast",NA,1
"523",2016,523,1,50,2,1,"Graduate","White","Male","Pacific","$170000 or over","Protestant","Married",,"Graduate","Not Str Democrat","Slightly Liberal","Very Happy",NA,NA,"Leo",1,0.956993511490439,"Gt $170000","Age 45-55","Age 49-62","1","2","Protestant","West",NA,1
"524",2016,524,1,33,2,1,"Graduate","Other","Female","Pacific","$170000 or over","Protestant","Married","Graduate","Graduate","Not Str Democrat","Liberal","Pretty Happy",,NA,"Sagittarius",1,0.956993511490439,"Gt $170000","Age 18-35","Age 18-34","1","2","Protestant","West",NA,1
"525",2016,525,2,85,4,5,"Graduate","White","Male","Pacific","$130000 to $149999","None","Married","High School","Lt High School","Strong Democrat","Liberal","Pretty Happy",,"Not Legal","Gemini",1,0.956993511490439,"Gt $130000","Age 65+","Age 62+","5","4+","None","West",NA,1
"526",2016,526,2,45,1,2,"Graduate","White","Female","Pacific","$170000 or over","Buddhism","Divorced","Graduate","Bachelor","Strong Democrat","Liberal","Very Happy","No Partners","Legal","Capricorn",1,0.782181681487619,"Gt $170000","Age 35-45","Age 34-49","2","1","Other","West","0",1
"527",2016,527,1,23,0,1,"High School","White","Female","Pacific","$30000 to 34999","Catholic","Never Married",,"High School","Not Str Democrat","Liberal","Pretty Happy",NA,NA,"Taurus",NA,1.56436336297524,"Gt $30000","Age 18-35","Age 18-34","1","0","Catholic","West",NA,NA
"528",2016,528,3,33,0,0,"Bachelor","White","Male","Pacific","$170000 or over","None","Married","Bachelor","High School","Ind,near Dem","Liberal","Pretty Happy","1 Partner","Legal","Aquarius",1,0.956993511490439,"Gt $170000","Age 18-35","Age 18-34","0","0","None","West","1",1
"529",2016,529,1,51,3,3,"Bachelor","Other","Female","Pacific","$110000 to $129999","None","Married","Lt High School","Lt High School","Ind,near Rep","Moderate","Not Too Happy",,NA,"Pisces",1,1.56436336297524,"Gt $110000","Age 45-55","Age 49-62","3","3","None","West",NA,1
"530",2016,530,1,52,2,4,"Bachelor","White","Female","Pacific","$130000 to $149999","None","Divorced","High School","Bachelor","Ind,near Rep","Moderate","Pretty Happy",,NA,"Scorpio",2,0.956993511490439,"Gt $130000","Age 45-55","Age 49-62","4","2","None","West",NA,0
"531",2016,531,2,78,2,2,"Bachelor","White","Female","Pacific","$25000 to 29999","None","Widowed",,"High School","Strong Democrat","Liberal","Very Happy","No Partners","Legal","Aries",1,0.478496755745219,"Gt $25000","Age 65+","Age 62+","2","2","None","West","0",1
"532",2016,532,3,69,0,3,"Graduate","White","Male","Pacific","$170000 or over","None","Married","Graduate","Bachelor","Not Str Democrat","Liberal","Very Happy","1 Partner","Legal",,1,0.956993511490439,"Gt $170000","Age 65+","Age 62+","3","0","None","West","1",1
"533",2016,533,2,62,1,3,"Junior College","White","Female","Pacific","$75000 to $89999","Jewish","Married","High School",,"Not Str Republican","Moderate","Pretty Happy","1 Partner","Not Legal","Sagittarius",2,1.56436336297524,"Gt $75000","Age 55-65","Age 49-62","3","1","Jewish","West","1",0
"534",2016,534,3,74,0,1,"Bachelor","White","Female","Pacific","$110000 to $129999","Catholic","Never Married","High School","High School","Independent","Slightly Liberal","Pretty Happy","No Partners","Legal","Cancer",1,0.782181681487619,"Gt $110000","Age 65+","Age 62+","1","0","Catholic","West","0",1
"535",2016,535,2,76,8,10,"Bachelor","Other","Male","Pacific",,"Protestant","Separated","Lt High School","Lt High School","Not Str Democrat","Moderate","Not Too Happy","No Partners","Not Legal","Leo",1,1.91398702298088,NA,"Age 65+","Age 62+","6+","4+","Protestant","West","0",1
"536",2016,536,1,76,0,0,"Graduate","White","Female","Pacific","$90000 to $109999","None","Never Married","High School","High School","Other Party","Moderate","Pretty Happy",,NA,"Scorpio",1,0.478496755745219,"Gt $90000","Age 65+","Age 62+","0","0","None","West",NA,1
"537",2016,537,3,47,3,5,"Lt High School","Black","Male","Pacific","$60000 to 74999","Catholic","Married","Lt High School","Lt High School","Not Str Democrat","Slightly Liberal","Pretty Happy","1 Partner","Not Legal","Aries",,0.956993511490439,"Gt $60000","Age 45-55","Age 34-49","5","3","Catholic","West","1",NA
"538",2016,538,3,31,5,0,"High School","White","Female","Pacific","$30000 to 34999","Protestant","Married",,"High School","Not Str Democrat","Conservative","Pretty Happy","1 Partner","Not Legal","Sagittarius",1,1.43549026723566,"Gt $30000","Age 18-35","Age 18-34","0","4+","Protestant","West","1",1
"539",2016,539,1,87,0,5,"Lt High School","White","Female","Pacific",,"Catholic","Widowed",NA,NA,"Not Str Republican","Slightly Liberal","Pretty Happy",NA,NA,"Pisces",NA,0.478496755745219,NA,"Age 65+","Age 62+","5","0","Catholic","West",NA,NA
"540",2016,540,2,28,0,4,"Lt High School","Other","Male","Pacific","$25000 to 29999","Catholic","Never Married","Lt High School","Lt High School","Not Str Republican","Moderate","Pretty Happy","No Partners","Not Legal","Aquarius",,0.478496755745219,"Gt $25000","Age 18-35","Age 18-34","4","0","Catholic","West","0",NA
"541",2016,541,2,47,0,7,"High School","Black","Male","Pacific","$20000 to 22499","Catholic","Never Married","Graduate",,"Not Str Democrat","Extremely Liberal","Pretty Happy","No Partners","Legal","Sagittarius",1,0.478496755745219,"Gt $20000","Age 45-55","Age 34-49","6+","0","Catholic","West","0",1
"542",2016,542,3,58,2,4,"Bachelor","White","Female","Pacific",,"None","Married",NA,"High School","Strong Democrat","Slightly Liberal","Pretty Happy","1 Partner","Legal",NA,1,1.43549026723566,NA,"Age 55-65","Age 49-62","4","2","None","West","1",1
"543",2016,543,2,32,3,2,"High School","Black","Male","Pacific","$150000 to $169999","Catholic","Married","High School","High School","Strong Democrat","Moderate","Pretty Happy","1 or More, # Unknown","Legal","Aries",1,0.956993511490439,"Gt $150000","Age 18-35","Age 18-34","2","3","Catholic","West",,1
"544",2016,544,2,47,1,4,"Graduate","White","Female","Pacific","$40000 to 49999","Other","Never Married","Graduate","Graduate","Ind,near Dem","Extremely Liberal","Pretty Happy","1 Partner","Legal","Leo",1,0.782181681487619,"Gt $40000","Age 45-55","Age 34-49","4","1","Other","West","1",1
"545",2016,545,3,27,0,2,"Graduate","Black","Female","Pacific","$20000 to 22499","Protestant","Never Married","Bachelor","Graduate","Ind,near Dem","Liberal","Not Too Happy","1 Partner","Legal","Aquarius",1,1.56436336297524,"Gt $20000","Age 18-35","Age 18-34","2","0","Protestant","West","1",1
"546",2016,546,2,57,2,4,"Bachelor","White","Female","Pacific","$12500 to 14999","Catholic","Widowed","Bachelor","High School","Not Str Democrat","Slightly Liberal","Pretty Happy","No Partners","Legal","Capricorn",1,0.782181681487619,"Gt $10000","Age 55-65","Age 49-62","4","2","Catholic","West","0",1
"547",2016,547,3,32,3,2,"High School","Black","Female","Pacific","$60000 to 74999","Protestant","Never Married",,"High School","Not Str Democrat","Slightly Liberal","Pretty Happy","1 Partner","Legal","Aries",1,0.478496755745219,"Gt $60000","Age 18-35","Age 18-34","2","3","Protestant","West","1",1
"548",2016,548,1,24,0,2,"High School","White","Male","Pacific","$130000 to $149999","Catholic","Never Married","Lt High School","Lt High School","Independent","Moderate","Pretty Happy",,NA,"Virgo",NA,3.12872672595048,"Gt $130000","Age 18-35","Age 18-34","2","0","Catholic","West",NA,NA
"549",2016,549,2,81,2,6,"Lt High School","White","Female","Pacific","under $1 000","Catholic","Separated","Lt High School","Lt High School","Ind,near Dem","Conservative","Not Too Happy",,"Not Legal","Libra",1,0.782181681487619,"Gt $0","Age 65+","Age 62+","6+","2","Catholic","West",NA,1
"550",2016,550,3,19,0,2,"High School","Other","Female","Pacific","$25000 to 29999","None","Never Married","Bachelor","Bachelor","Ind,near Dem","Moderate","Not Too Happy","No Partners","Legal","Taurus",,1.91398702298088,"Gt $25000","Age 18-35","Age 18-34","2","0","None","West","0",NA
"551",2016,551,2,44,3,4,"High School","Other","Female","Pacific","$25000 to 29999","Catholic","Divorced","Lt High School","Lt High School","Other Party","Moderate","Not Too Happy","1 Partner","Not Legal","Libra",1,2.87098053447132,"Gt $25000","Age 35-45","Age 34-49","4","3","Catholic","West","1",1
"552",2016,552,3,41,2,1,"Lt High School","White","Male","Pacific","$1 000 to 2 999","None","Never Married",,"High School","Not Str Democrat","Moderate","Not Too Happy","2 Partners","Legal","Leo",NA,1.43549026723566,"Gt $0","Age 35-45","Age 34-49","1","2","None","West","2",NA
"553",2016,553,2,67,2,12,"High School","Black","Male","Pacific","$40000 to 49999","Protestant","Married",,"Lt High School","Not Str Democrat","Slightly Liberal","Not Too Happy","1 Partner","Not Legal","Aries",1,1.56436336297524,"Gt $40000","Age 65+","Age 62+","6+","2","Protestant","West","1",1
"554",2016,554,2,36,0,1,"Junior College","Black","Male","Pacific","$60000 to 74999","None","Never Married","Junior College","Bachelor","Other Party","Moderate","Pretty Happy","No Partners","Not Legal","Scorpio",,0.782181681487619,"Gt $60000","Age 35-45","Age 34-49","1","0","None","West","0",NA
"555",2016,555,3,33,0,2,"Graduate","Other","Male","Pacific","$130000 to $149999","Hinduism","Never Married","Graduate","Graduate","Not Str Democrat","Slightly Liberal","Pretty Happy","No Partners","Not Legal","Virgo",,0.782181681487619,"Gt $130000","Age 18-35","Age 18-34","2","0","Other","West","0",NA
"556",2016,556,1,48,1,1,"High School","Other","Male","Pacific","$60000 to 74999","Protestant","Married","Lt High School","High School","Not Str Republican","Conservative","Pretty Happy",,NA,"Leo",2,0.956993511490439,"Gt $60000","Age 45-55","Age 34-49","1","1","Protestant","West",NA,0
"557",2016,557,1,47,1,7,"High School","Other","Female","Pacific","$110000 to $129999","Catholic","Separated",,"Lt High School","Ind,near Rep","Moderate","Pretty Happy",NA,NA,"Aries",NA,0.478496755745219,"Gt $110000","Age 45-55","Age 34-49","6+","1","Catholic","West",NA,NA
